gid,rank,votes,title,category,year,authors,avg_rating,pages,published,publisher,5stars,4stars,3stars,2stars,1stars
27068734,7,"6,425",But What If We're Wrong? Thinking About the Present As If It Were the Past,Nonfiction,"2,016",[Chuck Klosterman],3.62,262 pages,?2016-06-07?,Blue Rider Press,"2,688","5,246","3,953","1,243",448
27833614,8,"6,353",Dark Money: The Hidden History of the Billionaires Behind the Rise of the Radical Right,Nonfiction,"2,016",[Jane Mayer],4.33,464 pages,?2016-01-19?,Doubleday,"9,072","5,666","1,824",424,255
25614523,9,"6,349",Originals: How Non-Conformists Move the World,Nonfiction,"2,016",[Adam M. Grant],3.97,326 pages,?2016-02-02?,Viking,"9,493","12,049","6,486","1,416",403
26114477,10,"5,876",The Geek Feminist Revolution,Nonfiction,"2,016",[Kameron Hurley],3.9,272 pages,?2016-05-31?,Tor Books,"1,133","1,504",866,213,79
25814485,11,"3,068","Grit: Passion, Perseverance, and the Science of Success",Nonfiction,"2,016",[Angela Duckworth],4.08,320 pages,?2016-05-03?,Scribner,"22,960","21,300","9,794","2,572","1,130"
28119237,12,"2,902",Tribe: On Homecoming and Belonging,Nonfiction,"2,016",[Sebastian Junger],4.03,192 pages,?2016-05-24?,Twelve,"9,787","10,577","5,199","1,240",453
26792284,13,"2,664",The Only Rule Is It Has to Work: Our Wild Experiment Building a New Kind of Baseball Team,Nonfiction,"2,016","[Ben Lindbergh, Sam          Miller]",4.23,368 pages,?2016-05-03?,Henry Holt and Co.,"1,624","1,615",523,74,21
25814413,14,"2,218",And Then All Hell Broke Loose: Two Decades in the Middle East,Nonfiction,"2,016",[Richard Engel],4.2,241 pages,?2016-02-09?,"Simon & Schuster, Inc.","1,335","1,393",421,84,29
27036528,15,"2,037",Ego Is the Enemy,Nonfiction,"2,016",[Ryan Holiday],4.15,226 pages,?2016-06-14?,Portfolio,"12,434","9,633","4,433","1,144",501
25733966,16,"1,999",Smarter Faster Better: The Secrets of Being Productive in Life and Business,Nonfiction,"2,016",[Charles Duhigg],3.93,400 pages,?2016-03-08?,Random House,"7,258","9,644","5,430","1,190",395
25744928,17,"1,289",Deep Work: Rules for Focused Success in a Distracted World,Nonfiction,"2,016",[Cal Newport],4.2,296 pages,?2016-01-05?,Grand Central Publishing,"25,544","21,866","8,378","1,778",632
29502379,18,823,Another Day in the Death of America: A Chronicle of Ten Short Lives,Nonfiction,"2,016",[Gary Younge],4.23,267 pages,?2016-10-04?,Bold Type Books,"1,483","1,577",444,80,20
28505023,19,810,The Fire This Time: A New Generation Speaks About Race,Nonfiction,"2,016","[Jesmyn Ward, Kima Jones, Garnette Cadogan, Claudia Rankine, Emily Raboteau, Mitchell S. Jackson, Natasha Trethewey, Daniel José Older, Edwidge Danticat, Rachel Kaadzi Ghansah, Wendy S. Walters, Isabel Wilkerson, Honorée Fanonne Jeffers, Carol  Anderson, Kevin Young, Kiese Laymon, Clint   Smith]",4.35,226 pages,?2016-08-02?,Scribner,"2,265","1,853",472,53,25
25779641,20,668,"Don't Be a Jerk: And Other Practical Advice from Dogen, Japan's Greatest Zen Master",Nonfiction,"2,016",[Brad Warner],3.94,328 pages,?2016-03-15?,New World Library,260,280,139,45,25
25614898,1,"26,085",When Breath Becomes Air,Memoir & Autobiography,"2,016","[Paul Kalanithi, Abraham   Verghese]",4.36,229 pages,?2016-01-12?,Random House,"202,407","111,059","38,608","8,740","5,025"
25330544,2,"18,412",The Only Pirate at the Party,Memoir & Autobiography,"2,016","[Lindsey Stirling, Brooke S. Passey]",4.16,262 pages,?2016-01-12?,Gallery Books,"1,847","1,583",757,146,36
26074224,3,"14,124","The Rainbow Comes and Goes: A Mother and Son On Life, Love, and Loss",Memoir & Autobiography,"2,016","[Anderson Cooper, Gloria Vanderbilt]",3.85,290 pages,?2016-04-05?,Harper,"6,047","7,279","4,426","1,094",808
31845516,4,"13,501",Love Warrior,Memoir & Autobiography,"2,016","[Glennon Doyle Melton, Glennon Doyle]",4.09,272 pages,?2016-09-06?,St. Martin’s Press,"18,790","14,873","7,699","2,213",924
29072594,5,"12,308",Born to Run,Memoir & Autobiography,"2,016",[Bruce Springsteen],4.2,528 pages,?2016-09-27?,Simon  Schuster,"14,741","12,159","4,630",987,549
25733983,6,"11,621",Lab Girl,Memoir & Autobiography,"2,016",[Hope Jahren],4.02,290 pages,?2016-04-05?,Knopf,"16,226","17,008","8,370","2,212",864
27161156,7,"11,470",Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,Memoir & Autobiography,"2,016",[J.D. Vance],3.93,257 pages,?2016-06-28?,Harper,"82,547","110,879","58,704","13,956","4,556"
16130440,8,"11,030","Hungry Heart: Adventures in Life, Love, and Writing",Memoir & Autobiography,"2,016",[Jennifer Weiner],3.77,432 pages,?2016-10-11?,Atria Books,"1,529","2,599","1,757",444,133
28218973,9,"8,129",Buffering: Unshared Tales of a Life Fully Loaded,Memoir & Autobiography,"2,016",[Hannah Hart],4.27,256 pages,?2016-10-18?,Dey Street Books,"4,915","3,385","1,209",236,194
29340182,10,"8,011",Shrill: Notes from a Loud Woman,Memoir & Autobiography,"2,016",[Lindy West],4.2,260 pages,?2016-05-17?,Hachette,"18,545","16,846","5,776","1,287",536
25937937,11,"4,119",A Mother's Reckoning: Living in the Aftermath of Tragedy,Memoir & Autobiography,"2,016",[Sue Klebold],4.13,305 pages,?2016-02-15?,Crown,"11,088","11,323","4,256",900,502
25111005,12,"3,731",A Thousand Naked Strangers: A Paramedic's Wild Ride to the Edge and Back,Memoir & Autobiography,"2,016",[Kevin Hazzard],3.89,261 pages,?2016-01-05?,Scribner,"2,459","3,832","2,280",409,115
25802615,13,"3,701",Unashamed,Memoir & Autobiography,"2,016",[Lecrae Moore],4.41,256 pages,?2016-05-03?,B Books,"1,814","1,168",318,37,16
25332115,14,"2,780",The Sound of Gravel: A Memoir,Memoir & Autobiography,"2,016",[Ruth Wariner],4.21,336 pages,?2016-01-05?,Flatiron Books,"12,499","12,055","3,736",727,346
26192600,15,"2,342",Party of One: A Memoir in 21 Songs,Memoir & Autobiography,"2,016",[Dave  Holmes],4.03,288 pages,?2016-06-28?,Crown Archetype,805,"1,138",530,79,16
25663652,16,"2,324",Lust & Wonder,Memoir & Autobiography,"2,016",[Augusten Burroughs],3.82,304 pages,?2016-03-29?,St. Martin's Press,"2,275","3,191","2,174",511,188
27220736,17,"2,287",Shoe Dog: A Memoir by the Creator of NIKE,Memoir & Autobiography,"2,016",[Phil Knight],4.48,400 pages,?2016-04-26?,Scribner,"69,950","30,398","8,318","1,807","1,320"
26795372,18,"1,324",Sex Object: A Memoir,Memoir & Autobiography,"2,016",[Jessica Valenti],3.67,205 pages,?2016-06-07?,Dey Street Books,"2,352","3,962","3,354",974,225
31248693,19,"1,045",Keeping Kyrie,Memoir & Autobiography,"2,016","[Emily Christensen, Nathan Christensen]",3.96,312 pages,?2016-11-17?,Hwc Press,25,11,8,5,3
30634883,20,509,A Smile in One Eye: a Tear in the Other,Memoir & Autobiography,"2,016",[Ralph  Webster],4.1,372 pages,?2016-06-28?,CreateSpace,94,56,37,8,7
25819509,1,"16,477",Leonard: My Fifty-Year Friendship with a Remarkable Man,History & Biography,"2,016","[William Shatner, David   Fisher]",3.79,278 pages,?2016-02-16?,Thomas Dunne Books,"1,148","1,938","1,350",228,113
21094391,2,"15,398",The Romanovs: 1613-1918,History & Biography,"2,016",[Simon Sebag Montefiore],4.06,784 pages,?2016-01-28?,W&N,"2,734","3,102","1,365",263,125
25817804,3,"13,488",First Women: The Grace and Power of America's Modern First Ladies,History & Biography,"2,016",[Kate Andersen Brower],3.7,400 pages,?2016-04-12?,Harper,"1,342","2,627","2,136",426,111
26030711,4,"12,995","Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars",History & Biography,"2,016",[Nathalia Holt],3.88,338 pages,?2016-04-05?,"Little, Brown and Company","1,951","2,738","1,715",401,92
25814394,5,"10,343",All the Single Ladies: Unmarried Women and the Rise of an Independent Nation,History & Biography,"2,016",[Rebecca Traister],4.03,339 pages,?2016-03-01?,Simon  Schuster,"4,297","5,024","2,331",504,195
27209433,6,"10,033",White Trash: The 400-Year Untold History of Class in America,History & Biography,"2,016",[Nancy Isenberg],3.74,460 pages,?2016-06-21?,Viking,"3,703","6,956","4,691","1,220",351
25953369,7,"9,715",Hidden Figures,History & Biography,"2,016",[Margot Lee Shetterly],3.97,368 pages,?2016-12-06?,William Morrow Paperbacks,"24,175","23,359","13,711","4,060","1,501"
23168778,8,"7,397","The Midnight Assassin: Panic, Scandal, and the Hunt for America's First Serial Killer",History & Biography,"2,016",[Skip Hollandsworth],3.6,321 pages,?2016-04-05?,Henry Holt and Co.,756,"1,827","1,638",354,91
26240780,9,"5,654",Blood Brothers: The Fatal Friendship Between Muhammad Ali and Malcolm X,History & Biography,"2,016","[Randy W. Roberts, Johnny   Smith]",4.15,392 pages,?2016-02-02?,Basic Books,291,318,117,18,9
29370481,10,"4,139",Killing the Rising Sun: How America Vanquished World War II Japan,History & Biography,"2,016","[Bill O'Reilly, Martin Dugard]",4.35,323 pages,?2016-09-13?,Henry Holt and Co.,"7,578","5,090","1,496",260,167
26109390,11,"2,278","Valiant Ambition: George Washington, Benedict Arnold, and the Fate of the American Revolution",History & Biography,"2,016",[Nathaniel Philbrick],4.08,427 pages,?2016-05-10?,Viking,"2,076","3,034","1,022",203,49
25897805,12,"2,157",The Immortal Irishman: The Irish Revolutionary Who Became an American Hero,History & Biography,"2,016",[Timothy Egan],4.25,384 pages,?2016-03-01?,Houghton Mifflin Harcourt,"2,193","2,074",642,106,27
27214080,13,"1,898","Five Presidents: My Extraordinary Journey with Eisenhower, Kennedy, Johnson, Nixon, and Ford",History & Biography,"2,016","[Clint Hill, Lisa McCubbin]",4.22,464 pages,?2016-05-03?,Gallery Books,"2,479","2,330",825,133,42
25817182,14,"1,611",Midnight in Broad Daylight: A Japanese American Family Caught Between Two Worlds,History & Biography,"2,016",[Pamela Rotner Sakamoto],4.31,464 pages,?2016-01-05?,Harper,898,732,220,31,12
25897720,15,"1,560",The Winter Fortress: The Epic Mission to Sabotage Hitler’s Atomic Bomb,History & Biography,"2,016",[Neal Bascomb],4.22,400 pages,?2016-05-03?,Houghton Mifflin Harcourt,"1,524","1,541",517,69,24
25897691,16,"1,085","Spain in Our Hearts: Americans in the Spanish Civil War, 1936–1939",History & Biography,"2,016",[Adam Hochschild],4.22,464 pages,?2016-03-29?,Houghton Mifflin Harcourt,918,847,299,42,25
28789677,17,965,Shirley Jackson: A Rather Haunted Life,History & Biography,"2,016",[Ruth Franklin],4.28,608 pages,?2016-09-27?,Liveright,876,776,232,41,9
27064368,18,657,Eve of a Hundred Midnights: The Star-Crossed Love Story of Two WWII Correspondents and their Epic Escape Across the Pacific,History & Biography,"2,016",[Bill Lascher],3.86,408 pages,?2016-06-21?,William Morrow,211,231,145,43,23
26891468,19,593,"Hero of the Empire: The Boer War, a Daring Escape, and the Making of Winston Churchill",History & Biography,"2,016",[Candice Millard],4.18,400 pages,?2016-09-20?,Doubleday,"3,575","3,995","1,384",197,59
28789644,20,327,Blood at the Root: A Racial Cleansing in America,History & Biography,"2,016",[Patrick Phillips],4.27,320 pages,?2016-09-20?,W. W. Norton  Company,"1,086","1,084",258,40,22
26530322,1,"12,370",Are We Smart Enough to Know How Smart Animals Are?,Science & Technology,"2,016",[Frans de Waal],3.94,340 pages,?2016-04-25?,W. W. Norton  Company,"2,822","3,849","2,003",441,152
27276428,2,"9,820",The Gene: An Intimate History,Science & Technology,"2,016",[Siddhartha Mukherjee],4.36,592 pages,?2016-05-17?,Scribner,"14,575","9,333","2,847",530,259
26530320,3,"9,797",Grunt: The Curious Science of Humans at War,Science & Technology,"2,016",[Mary Roach],3.93,285 pages,?2016-06-07?,W. W. Norton  Company,"4,374","7,034","3,689",611,183
25938481,4,"9,719",The Genius of Birds,Science & Technology,"2,016",[Jennifer Ackerman],4.03,352 pages,?2016-04-12?,Penguin Press,"1,843","2,541","1,196",197,29
26150770,5,"8,589","The Big Picture: On the Origins of Life, Meaning, and the Universe Itself",Science & Technology,"2,016",[Sean Carroll],4.18,480 pages,?2016-05-10?,Dutton,"2,492","1,923",854,219,69
25937922,6,"6,983","Patient H.M.: A Story of Memory, Madness, and Family Secrets",Science & Technology,"2,016",[Luke Dittrich],3.83,440 pages,?2016-08-09?,Random House,"1,085","1,635","1,071",237,76
26530389,7,"6,957",Idiot Brain: What Your Head Is Really Up To,Science & Technology,"2,016",[Dean Burnett],3.97,302 pages,?2016-07-26?,W. W. Norton  Company,"1,492","2,095","1,082",179,63
25733658,8,"6,818",Into the Magic Shop: A Neurosurgeon's Quest to Discover the Mysteries of the Brain and the Secrets of the Heart,Science & Technology,"2,016",[James R. Doty],4.26,288 pages,?2016-02-02?,Avery,"4,093","2,514","1,111",283,115
25329850,9,"6,713",Thing Explainer: Complicated Stuff in Simple Words,Science & Technology,"2,016",[Randall Munroe],4.15,64 pages,?2015-11-24?,Houghton Mifflin Harcourt,"3,944","2,771","1,266",423,183
25430558,10,"6,415",In a Different Key: The Story of Autism,Science & Technology,"2,016","[John Donvan, Caren Zucker]",4.3,688 pages,?2016-01-19?,Crown,969,726,195,54,27
25664449,11,"2,513","Unseen City: The Majesty of Pigeons, the Discreet Charm of Snails & Other Wonders of the Urban Wilderness",Science & Technology,"2,016",[Nathanael Johnson],4.04,224 pages,?2016-04-05?,Rodale Books,388,574,244,41,6
27276431,12,"2,232",On Trails: An Exploration,Science & Technology,"2,016",[Robert Moor],3.97,352 pages,?2016-07-12?,Simon  Schuster,"1,257","1,752",926,175,33
25666050,13,"2,228",Algorithms to Live By: The Computer Science of Human Decisions,Science & Technology,"2,016","[Brian Christian, Tom  Griffiths]",4.15,368 pages,?2016-04-19?,Henry Holt and Co.,"6,554","6,430","2,680",515,112
25430578,14,"1,887",Cure: A Journey into the Science of Mind Over Body,Science & Technology,"2,016",[Jo Marchant],4.08,320 pages,?2016-01-19?,Crown,886,"1,126",464,78,19
27213168,15,"1,618",I Contain Multitudes: The Microbes Within Us and a Grander View of Life,Science & Technology,"2,016",[Ed Yong],4.17,368 pages,?2016-08-09?,Ecco,"5,167","5,089","1,899",360,139
27209431,16,"1,137",The Inevitable: Understanding the 12 Technological Forces That Will Shape Our Future,Science & Technology,"2,016",[Kevin Kelly],3.95,336 pages,?2016-06-07?,Viking,"2,581","3,341","1,865",411,115
28587950,17,850,Time Travel: A History,Science & Technology,"2,016",[James Gleick],3.58,313 pages,?2016-09-27?,Pantheon Books,600,"1,171","1,136",338,56
28186015,18,756,Weapons of Math Destruction: How Big Data Increases Inequality and Threatens Democracy,Science & Technology,"2,016",[Cathy O'Neil],3.86,259 pages,?2016-09-06?,Crown,"3,380","5,916","3,323",701,160
25897940,19,664,Baby Birds: An Artist Looks into the Nest,Science & Technology,"2,016",[Julie Zickefoose],4.5,352 pages,?2016-04-12?,Houghton Mifflin Harcourt,88,32,10,5,0
22580997,20,310,Citizen Scientist: Searching for Heroes and Hope in an Age of Extinction,Science & Technology,"2,016",[Mary Ellen Hannibal],3.72,432 pages,?2016-09-06?,The Experiment,32,37,32,12,3
25982685,1,"23,867",Cravings: Recipes for All the Food You Want to Eat,Food & Cookbooks,"2,016","[Chrissy Teigen, Adeena Sussman]",4.14,240 pages,?2016-02-23?,Clarkson Potter,"8,159","4,355","2,061",814,721
26832930,2,"19,131",Outlander Kitchen: The Official Outlander Companion Cookbook,Food & Cookbooks,"2,016",[Theresa Carle-Sanders],4.25,352 pages,?2016-06-14?,Delacorte Press,600,324,165,45,19
25982612,3,"14,260",The Bob's Burgers Burger Book: Real Recipes for Joke Burgers,Food & Cookbooks,"2,016","[Loren Bouchard, Cole Bowden]",4.44,128 pages,?2016-03-22?,Universe,789,382,125,21,14
28503835,4,"12,312",EveryDayCook,Food & Cookbooks,"2,016",[Alton Brown],4.25,unknown,?2016-09-27?,Ballantine Books,955,675,267,57,27
26240710,5,"10,387","Layered: Baking, Building, and Styling Spectacular Cakes",Food & Cookbooks,"2,016",[Tessa Huff],4.53,288 pages,?2016-04-19?,Harry N. Abrams,156,66,17,5,0
26031228,6,"7,780",It's All Easy: Delicious Weekday Recipes for the Super-Busy Home Cook,Food & Cookbooks,"2,016","[Gwyneth Paltrow, Thea Baumann]",3.66,288 pages,?2016-04-12?,Grand Central Life & Style,395,385,346,134,80
28186250,7,"6,404",Oh She Glows Every Day: Simply Satisfying Plant-Based Recipes to Keep You Glowing from the Inside Out,Food & Cookbooks,"2,016",[Angela Liddon],4.26,336 pages,?2016-09-06?,Penguin Canada,881,559,231,62,21
28110861,8,"5,936",Real Food/Fake Food: Why You Don’t Know What You’re Eating and What You Can Do About It,Food & Cookbooks,"2,016",[Larry Olmsted],3.81,318 pages,?2016-07-12?,Algonquin Books,895,"1,140",710,230,101
28588001,9,"5,585",Skinnytaste Fast and Slow: Knockout Quick-Fix and Slow-Cooker Recipes for Real Life,Food & Cookbooks,"2,016","[Gina Homolka, Heather K. Jones]",4.16,304 pages,?2016-10-11?,Clarkson Potter,"1,297",820,363,135,77
26247044,10,"5,152",Raw. Vegan. Not Gross.: All Vegan and Mostly Raw Recipes for People Who Love to Eat,Food & Cookbooks,"2,016",[Laura    Miller],4.31,224 pages,?2016-05-17?,Flatiron Books,237,102,55,19,5
25852800,11,"2,649",Eating in the Middle: A Mostly Wholesome Cookbook,Food & Cookbooks,"2,016",[Andie Mitchell],3.92,240 pages,?2016-03-29?,Clarkson Potter,177,191,121,35,9
25810693,12,"2,481","The Vegetable Butcher: How to Select, Prep, Slice, Dice, and Masterfully Cook Vegetables from Artichokes to Zucchini",Food & Cookbooks,"2,016",[Cara Mangini],4.1,352 pages,?2016-04-19?,Workman Publishing Company,224,195,102,21,8
25810687,13,"2,271","Project Smoke: Seven Steps to Smoked Food Nirvana, Plus 100 Irresistible Recipes from Classic (Slam-Dunk Brisket) to Adventurous (Smoked Bacon-Bourbon Apple Crisp)",Food & Cookbooks,"2,016",[Steven Raichlen],4.2,304 pages,?2016-05-10?,Workman Publishing Company,196,175,42,17,11
25938485,14,"1,909","Locally Laid: How We Built a Plucky, Industry-changing Egg Farm - from Scratch",Food & Cookbooks,"2,016",[Lucie B. Amundsen],4.02,336 pages,?2016-03-01?,Avery,435,581,227,49,30
25614890,15,"1,770",Koreatown: A Cookbook,Food & Cookbooks,"2,016","[Deuki Hong, Matt Rodbard]",4.1,272 pages,?2016-02-16?,Clarkson Potter,146,131,61,14,7
24944924,16,"1,484","The Big Book of Kombucha: Brewing, Flavoring, and Enjoying the Health Benefits of Fermented Tea",Food & Cookbooks,"2,016","[Hannah Crum, Alex LaGory]",4.49,400 pages,?2016-03-08?,"Storey Publishing, LLC",623,304,70,17,5
27208950,17,"1,018","Smuggler's Cove: Exotic Cocktails, Rum, and the Cult of Tiki",Food & Cookbooks,"2,016","[Martin Cate, Rebecca Cate]",4.56,352 pages,?2016-06-07?,Ten Speed Press,317,126,31,6,2
28925236,18,915,Appetites: A Cookbook,Food & Cookbooks,"2,016",[Anthony Bourdain],4.03,304 pages,?2016-10-25?,Ecco,"1,095",984,457,141,94
28260591,19,721,Run Fast. Eat Slow.,Food & Cookbooks,"2,016","[Shalane Flanagan, Elyse Kopecky]",4.33,256 pages,?2016-08-09?,Rodale Books,944,521,207,47,25
28962990,20,631,Deep Run Roots: Stories and Recipes from My Corner of the South,Food & Cookbooks,"2,016",[Vivian Howard],4.51,576 pages,?2016-10-04?,"Little, Brown and Company",708,318,87,18,3
25855506,1,"32,937","Adulthood Is a Myth (Sarah's Scribbles, #1)",Graphic Novels & Comics,"2,016",[Sarah Andersen],4.12,112 pages,?2016-03-08?,Andrews McMeel Publishing,"48,243","27,409","14,047","4,608","4,400"
28862528,2,"19,323","Saga, Vol. 6",Graphic Novels & Comics,"2,016","[Brian K. Vaughan, Fiona Staples]",4.49,152 pages,?2016-07-05?,Image Comics,"21,822","12,708","2,629",266,106
28508624,3,"14,203",Ghosts,Graphic Novels & Comics,"2,016",[Raina Telgemeier],4.23,256 pages,?2016-09-13?,Graphix,"36,077","19,638","9,866","2,635","1,724"
27163013,4,"13,554","Ms. Marvel, Vol. 5: Super Famous",Graphic Novels & Comics,"2,016","[G. Willow Wilson, Takeshi Miyazawa, Saladin Ahmed, Adrian Alphona, Hasan Minhaj, Marco Failla, Nico Leon, Rainbow Rowell, Carolin Hidalgo, Carolin Gidalgo, Cliff Chiang, Cameron Stewart, Valerio Schiti]",4.24,144 pages,?2016-07-12?,Marvel,"4,499","3,593","1,160",221,201
25667474,5,"11,898","Orange: The Complete Collection, Volume 1 (Orange: The Complete Collection, #1)",Graphic Novels & Comics,"2,016","[Ichigo Takano, Lasse Christian Christiansen, Amber Tamosaitis]",4.43,523 pages,?2016-01-26?,Seven Seas,"6,268","3,036",987,215,94
29396738,6,"10,576","Monstress, Vol. 1: Awakening",Graphic Novels & Comics,"2,016","[Marjorie M. Liu, Sana Takeda]",3.95,235 pages,?2016-07-19?,Image Comics,"15,543","14,620","7,421","2,461","1,755"
